project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
https://github.com/jenkinsci/jenkins;dfc1940eee58594b4179418f7b05f4943f1f4fac;938c12ad56;c4dff1ba904e058a7fae4582121c3bb02b4184f7;1dc2c6d5ff;1;2;0;0;0;0;0;0;0;0;0;149421112;-739624542;0;0;0
https://github.com/jenkinsci/jenkins;b8d236c658757f39fc3e6a287ccf994f073912fe;dfda4e18df;1dc2c6d5ff666d60a0eb54125ce7694986d1025b;90f778d281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;b5f24e7172ae82b2aff5bb180764c739395c3527;02035017b6;09bcc5d6538b3cfffbf71228ebd1679e3e20d8b2;24442d8d24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;196ca5fb63a58d95a72ecba00604155889a71d4e;cb3990a4d6;cb3990a4d6094260bea4571e7079fd0e3949047f;23677fee49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;7e67c03a9b5125e57103b6068ef25e25e31b1463;29362a5b7b;90f778d2819cfd223f8815a3d84ce3e904d91fb0;0ac93deba0;1;2;0;0;0;0;0;0;0;0;0;132710904;-1006630300;0;0;0
https://github.com/jenkinsci/jenkins;16042bd57bc3e7bc0544b3a4da5e0f79dfa5087b;0ac93deba0;a82a47a8f2a90727d873c637c99aa0d087500dfe;ddb9ad68b4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;a544cb79f8d102228fbb5929fad44712a8c9fc76;7e67c03a9b;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;99ca101143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;34191e78a6030d35899fd1f40e8e2e704e332c34;69448007c8;4c75250ad4b0d99496950ae83f4ba6aa2255c1c6;99ca101143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;791646f98f53d301660657f2221c6db3a1705fab;0aea8ab3af;4c75250ad4b0d99496950ae83f4ba6aa2255c1c6;99ca101143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;8eb4254b0f56086f6576c108913fc5d066f4be9b;99ca101143;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;01b8ed8c71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;710c6e4b305eaed22c5141ab450dbdb798988887;a544cb79f8;99ca10114332e7c6fe12b676ea1919617070a488;8eb4254b0f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;ba5516aa7c16dc07dfd8a9983f7b6a9d009f4485;710c6e4b30;8eb4254b0f56086f6576c108913fc5d066f4be9b;c4e912900b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;c001ecf59156cf5b72fc215f9bc08ab8a1f2bd29;c4e912900b;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;9e9cdbc781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;93bf06335d74fe8794f7526a3f97e4b0e95ea762;c001ecf591;a04b2dd63c1605d305c0d0ecbb9918649d6ad0d5;afea0567da;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;96c38bec48322c60d18e89eba70bbcd7b77362cb;93bf06335d;c4e912900b88b9bbd19e8e0154ee190144ad63a7;358f6e86f4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;cabc857315a32c13a91fafae8e3900712040cf4a;adba0d3917;99ca10114332e7c6fe12b676ea1919617070a488;7d407a6ec0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;d6ff7647ddf14bcfc7d26c0b7584691858c04782;4dbe772a0b;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;67076834a2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;5a24186d3cb84c8e26bd1244214d0682b4af48b2;dbc8b71f59;c4e912900b88b9bbd19e8e0154ee190144ad63a7;d6ff7647dd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;393680beb5d64628bdf8d9e5bf8daf4cab2191ad;d6ff7647dd;d6ff7647ddf14bcfc7d26c0b7584691858c04782;08a2b1e441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;7b6f8f5297b70ee7db2d14b77682f55c46217b77;08ff433b3e;d6ff7647ddf14bcfc7d26c0b7584691858c04782;393680beb5;1;2;0;0;0;0;0;0;0;0;0;152272978;-1696094783;0;0;0
https://github.com/jenkinsci/jenkins;cdf18d9b47e0528c7bc69360840f49beafe13d93;393680beb5;d6ff7647ddf14bcfc7d26c0b7584691858c04782;cf9885bdb1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;deeab3a22ba31e6f201371e0b8d645081b714061;e8c86a374f;d6ff7647ddf14bcfc7d26c0b7584691858c04782;cb30818843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;18e4154ffc2994513b57b27fc7c1f3e9addee1ca;88e756de6f;393680beb5d64628bdf8d9e5bf8daf4cab2191ad;deeab3a22b;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;438e9296f0646d920e19e05c7696d8cec5307a88;02d0531add;616a62aab4b509a10fe50f26e93bbe7c627d249e;bd2cb36a87;0;0;0;0;0;0;0;0;0;0;0;108642782;1139919295;0;0;0
https://github.com/jenkinsci/jenkins;8db2ffb217d73d39f00b99bf14c65189a2f7383c;438e9296f0;790068c8486cdd4741336f9d61de72a9a6537a30;780050dfc0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;cb4903c20e788f015f6210a965a2759009ff24f2;deeab3a22b;deeab3a22ba31e6f201371e0b8d645081b714061;47be7c3db3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;3a99c2c6fd080b49cbac1d3ab729aae6ec75fb8f;cb4903c20e;deeab3a22ba31e6f201371e0b8d645081b714061;8db2ffb217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;51817306f74e4f5966a1a056e8c607528aa97435;3a99c2c6fd;99ca10114332e7c6fe12b676ea1919617070a488;52ff066b71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
